Data de registro;Razão Social;CNPJ / CPF;RAMO;Status
08/07/2020;LOPES TELEFONIA EIRELI ME;17448337000169;SERVIÇOS;EM ANDAMENTO
08/07/2020;CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.;45543915084695;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
08/07/2020;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;11992680000193;SAÚDE;EM ANDAMENTO
08/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
08/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
08/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
09/07/2020;PAYPAL DO BRASIL SERCIÇOS DE PAGAMENTOS LTDA.;10878448000166;FINANCEIRO;EM ANDAMENTO
09/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
09/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
09/07/2020;AYMORE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;07707650000110;FINANCEIRO;EM ANDAMENTO
09/07/2020;MARILEIS SIQUEIRA SILVA;13580363816;SERVIÇOS;EM ANDAMENTO
09/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
09/07/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
09/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
09/07/2020;BANK OF AMÉRICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200000121;FINANCEIRO;EM ANDAMENTO
09/07/2020;ANDRE BRASIL DE MORAIS ME;14009045000131;COMÉRCIO;EM ANDAMENTO
09/07/2020;BANK OF AMÉRICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;62073200000121;FINANCEIRO;EM ANDAMENTO
09/07/2020;LOJA CENTER CASA NOVA GRANADA;-;COMÉRCIO;EM ANDAMENTO
09/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
10/07/2020;R. DE QUEIROZ GOLÇALVES ME;10462046000186;COMÉRCIO;EM ANDAMENTO
10/07/2020;MENDES, RIGONATTI & CIA LTDA.;00914151000589;COMÉRCIO;EM ANDAMENTO
10/07/2020;LGF COMÉRCIO ELETRÔNICO LTDA.;26384531000119;COMÉRCIO;EM ANDAMENTO
10/07/2020;REBUS COBRANÇAS EXTRAJUDICIAIS LTDA. EPP;23317691000157;FINANCEIRO;EM ANDAMENTO
10/07/2020;DEVANLAY VENTURES DO BRASIL COMÉRCIO, IMPORTAÇÃO, EXPORTAÇÃO E PARTICIPAÇÕES LTDA.;08229030000186;COMÉRCIO;EM ANDAMENTO
10/07/2020;SOCIEDADE EDUCACIONAL BRAZ CUBAS LTDA.;52556412000106;EDUCAÇÃO;EM ANDAMENTO
10/07/2020;F & F LEILÕES;-;COMÉRCIO;ENCERRADA
10/07/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;EM ANDAMENTO
11/07/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
11/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
11/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;ENCERRADA POR DUPLICIDADE
11/07/2020;ADT SERVICOS DE MONITORAMENTO LTDA.;18294169000167;SERVIÇOS;EM ANDAMENTO
11/07/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;CONVERTIDA EM RECLAMAÇÃO
11/07/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;ENCERRADA POR DUPLICIDADE
11/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
11/07/2020;IPL - INSTITUTO PROFISSIONALIZANTE LTDA. ME;14337484000173;EDUCAÇÃO;CONVERTIDA EM RECLAMAÇÃO
11/07/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
11/07/2020;CDD PARQUE COCAIA;-;SERVIÇO PÚBLICO;CONVERTIDA EM RECLAMAÇÃO
12/07/2020;CDD PARQUE COCAIA;-;SERVIÇO PÚBLICO;ENCERRADA POR DUPLICIDADE
12/07/2020;ELO SERVIÇOS S.A.;09227084000175;FINANCEIRO;EM ANDAMENTO
12/07/2020;IANCA CHIMIRI ALVES;45965644850;COMÉRCIO;EM ANDAMENTO
13/07/2020;UNIDAS S.A.;04437534000130;SERVIÇOS;EM ANDAMENTO
13/07/2020;FELIPE RIBEIRO VICENTE PEREIRA ME;33740438000165;SERVIÇOS;EM ANDAMENTO
13/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
13/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
13/07/2020;MOBLY COMÉRCIO VAREJISTA LTDA.;14055516000571;COMÉRCIO;EM ANDAMENTO
13/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
13/07/2020;TESTE PRODAM;-;-;ENCERRADA
13/07/2020;TESTE PRODAM;-;-;ENCERRADA
13/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
13/07/2020;SIDLAR PLANEJADOS - MÓVEIS E DECORAÇÕES LTDA.;04691623001008;COMÉRCIO;EM ANDAMENTO
13/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
13/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
13/07/2020;INSTITUTO PRESBITERIANO MACKENZIE;60967551000150;EDUCAÇÃO;EM ANDAMENTO
13/07/2020;VAN MARK SHOP;18165497898;COMÉRCIO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;CRED - SYSTEM ADMINISTRADORA DE CARTÕES DE CRÉDITO LTDA.;04670195000138;FINANCEIRO;EM ANDAMENTO
14/07/2020;ART VIAGENS E TURISMO LTDA.;11442110000120;SERVIÇOS;EM ANDAMENTO
14/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
14/07/2020;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;29979036000140;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;ALINE D ANDREA CESTARI ME;21951988000144;COMÉRCIO;EM ANDAMENTO
14/07/2020;BRADESCO FINANCIAMENTOS S/A;07207996000150;FINANCEIRO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/07/2020;NIANTICLAB;-;SERVIÇOS;CONVERTIDA EM RECLAMAÇÃO
14/07/2020;CASA DECORATIVA;-;COMÉRCIO;EM ANDAMENTO
14/07/2020;DERMACENTER CLÍNICA DERMATOLÓGICA EIRELI ;06314166000169;SAÚDE;EM ANDAMENTO
14/07/2020;LUADI COMÉRCIO ELETRÔNICO EIRELI EPP;23796817000113;COMÉRCIO;EM ANDAMENTO
14/07/2020;TURQUEZA TECIDOS E VESTUÁRIOS S/A;20758306000119;COMÉRCIO;EM ANDAMENTO
14/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
15/07/2020;IDEIASETENDENCIAS.COM;-;COMÉRCIO;ENCERRADA
15/07/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
15/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
15/07/2020;CAIXA ECONÔMICA FEDERAL;00360305000104;FINANCEIRO;EM ANDAMENTO
15/07/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
15/07/2020;NS2.COM INTERNET S.A.;09339936000116;COMÉRCIO;EM ANDAMENTO
15/07/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
15/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
15/07/2020;SORRIDENTS;-;SAÚDE;EM ANDAMENTO
15/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
16/07/2020;MARCELO DA SILVA ME;29789292000175;COMÉRCIO;EM ANDAMENTO
16/07/2020;DR. ÓCULOS;-;COMÉRCIO;EM ANDAMENTO
16/07/2020;LUIZ ANTONIO BARRIOS BRUNO ME;22279653000194;COMÉRCIO;EM ANDAMENTO
16/07/2020;VIA VAREJO S/A;33041260115140;COMÉRCIO;EM ANDAMENTO
16/07/2020;BRASIL INTER COMEX ELETRÔNICOS E INFORMÁTICA EIRELI;17642282000123;COMÉRCIO;EM ANDAMENTO
16/07/2020;C&A MODAS S/A;45242914000105;COMÉRCIO;EM ANDAMENTO
16/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/07/2020;ALINE D ANDREA CESTARI ME;21951988000144;COMÉRCIO;EM ANDAMENTO
16/07/2020;ACADEMIA TEM ESPORTES RUDGE RAMOS;-;SERVIÇOS;EM ANDAMENTO
16/07/2020;LOJAS MARISA S.A.;61189288002041;COMÉRCIO;EM ANDAMENTO
17/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
17/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;ENCERRADA POR DUPLICIDADE
17/07/2020;SAN INTERNET BRASIL LTDA.;02390594000110;SERVIÇOS;EM ANDAMENTO
17/07/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
17/07/2020;INSTITUTO EDUCACIONAL DE IDIOMAS MARIA CLARA LTDA. ME;07144581000184;EDUCAÇÃO;EM ANDAMENTO
17/07/2020;MIRC SERVIÇOS DIGITAIS E COMÉRCIO LTDA.;31826964000117;COMÉRCIO;EM ANDAMENTO
17/07/2020;BEM MAIS CORRETORA DE SEGUROS LTDA. ME;19669073000107;FINANCEIRO;EM ANDAMENTO
17/07/2020;TIM S.A.;02421421000626;SERVIÇOS;EM ANDAMENTO
17/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
18/07/2020;EDDIE INDÚSTRIA E COMÉRCIO DE CALÇADOS LTDA. ME;33668763000164;COMÉRCIO;EM ANDAMENTO
18/07/2020;SUPERMERCADO VILA MORAES LTDA. ;26113823000117;COMÉRCIO;EM ANDAMENTO
20/07/2020;COOP CRÉDITOS ONLINE S/A;36014674000192;FINANCEIRO;EM ANDAMENTO
20/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;ENCERRADA POR DUPLICIDADE
20/07/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310392000146;EDUCAÇÃO;EM ANDAMENTO
20/07/2020;FERREIRA DO AMARAL CONFECÇÕES E COMÉRCIO DE ROUPAS LTDA. ME;79326435000180;COMÉRCIO;EM ANDAMENTO
21/07/2020;AZUL COMPANHIA DE SEGUROS GERAIS;33448150000111;FINANCEIRO;EM ANDAMENTO
21/07/2020;PADARIA LORENA LTDA. EPP;27261784000168;COMÉRCIO;EM ANDAMENTO
21/07/2020;GURGELMIX MÁQUINAS E FERRAMENTAS S.A.;29302348000115;COMÉRCIO;EM ANDAMENTO
21/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
21/07/2020;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;07594978000178;SERVIÇOS;EM ANDAMENTO
21/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;VIA VAREJO S/A;33041260101190;COMÉRCIO;EM ANDAMENTO
22/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
22/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
22/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
22/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;DELIA BEZERRA DA SILVA ME;23080759000127;COMÉRCIO;EM ANDAMENTO
22/07/2020;MERCADINHO MANB'S LTDA.;02649207000117;COMÉRCIO;EM ANDAMENTO
22/07/2020;EMPRESA BRASILEIRA DE COMERCIALIZAÇÃO DE INGRESSOS S.A.;15150423000165;COMÉRCIO;EM ANDAMENTO
22/07/2020;LIVE NATION BRASIL ENTRETENINENTO LTDA.;23956300000144;COMÉRCIO;EM ANDAMENTO
22/07/2020;PAGAR.ME PAGAMENTOS S.A.;18727053000174;FINANCEIRO;EM ANDAMENTO
22/07/2020;ASSOCIAÇÃO HOSPITALAR FILHAS DE NOSSA SENHORA DO MONTE CALVÁRIO;18180008000142;SAÚDE;EM ANDAMENTO
22/07/2020;COMPANHIA DE GÁS DE SÃO PAULO COMGÁS ;61856571000117;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;CIDADE MARAVILHOSA INDÚSTRIA E COMÉRCIO DE ROUPAS LTDA.;09611669001328;COMÉRCIO;EM ANDAMENTO
22/07/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
22/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
22/07/2020;LINDA & BELLA PERFUMARIA, COMÉRCIO DE PRODUTOS DE COSMÉTICOS E BELEZA E HIGIENE PESSOAL, MAQUIAGENS E PRODUTOS FARMACEUTICOS LTDA.;31946311000171;COMÉRCIO;EM ANDAMENTO
22/07/2020;LINDA & BELLA PERFUMARIA, COMÉRCIO DE PRODUTOS DE COSMÉTICOS E BELEZA E HIGIENE PESSOAL, MAQUIAGENS E PRODUTOS FARMACEUTICOS LTDA.;31946311000171;COMÉRCIO;ENCERRADA POR DUPLICIDADE
23/07/2020;INFO BRASIL COMÉRCIO E PRODUTOS DIGITAIS EIRELI;21070456000106;COMÉRCIO;EM ANDAMENTO
23/07/2020;INFO BRASIL COMÉRCIO E PRODUTOS DIGITAIS EIRELI;21070456000106;COMÉRCIO;ENCERRADA POR DUPLICIDADE
23/04/2020;VISOTTO IMOBILIÁRIA;-;SERVIÇOS;EM ANDAMENTO
23/04/2020;AUTO POSTO SILGUEKRON LTDA.;03020570000131;COMÉRCIO;EM ANDAMENTO
24/07/2020;PERFECT PAY TECNOLOGIA, SERVIÇOS E INTERMEDIAÇÃO LTDA.;28059320000136;FINANCEIRO;EM ANDAMENTO
24/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
24/07/2020;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;34028316000103;SERVIÇO PÚBLICO;EM ANDAMENTO
24/07/2020;NS2.COM INTERNET S.A.;09339936000116;COMÉRCIO;EM ANDAMENTO
24/07/2020;LINYING CHEN MERCADINHO ME;23008629000183;COMÉRCIO;EM ANDAMENTO
24/07/2020;FARMACLUB DROGARIAS LTDA.;64963044000108;COMÉRCIO;EM ANDAMENTO
24/07/2020;CNGLEILOES;-;SERVIÇOS;EM ANDAMENTO
25/07/2020;PORTALDOEMPREENDEDOR.COM.BR.ME;-;SERVIÇOS;EM ANDAMENTO
27/07/2020;CONSERT PREMIUM;-;SERVIÇOS;EM ANDAMENTO
27/07/2020;RAPHAEL M. CALHEIROS DE B. SILVA;22605084000120;SERVIÇOS;EM ANDAMENTO
27/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
27/07/2020;CONSERT PREMIUM;-;SERVIÇOS;ENCERRADA POR DUPLICIDADE
27/07/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
27/07/2020;AUTO POSTO AVEIRO EIRELI;72718679000160;COMÉRCIO;EM ANDAMENTO
27/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
27/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000480;EDUCAÇÃO;EM ANDAMENTO
27/07/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
28/07/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
28/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000480;EDUCAÇÃO;EM ANDAMENTO
28/07/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
28/07/2020;NET KIKOS COMÉRCIO DE EQUIPAMENTOS PARA GINÁSTICA EIRELI;12353698000108;COMÉRCIO;EM ANDAMENTO
28/07/2020;CENTRO DE FORMAÇÃO DE CONDUTORES COLONIAL MORUMBI II LTDA. ME;03665410000140;SERVIÇOS;EM ANDAMENTO
28/07/2020;VIA SUL TRANSPORTES URBANOS LTDA.;04828667000138;SERVIÇO PÚBLICO;EM ANDAMENTO
29/07/2020;JOYCE FERREIRA DA SILVA;-;COMÉRCIO;EM ANDAMENTO
29/07/2020;CENTRO DE FORMAÇÃO DE CONDUTORES COLONIAL MORUMBI LTDA. ME;01433187000180;SERVIÇOS;EM ANDAMENTO
29/07/2020;AMERICAN SOLUÇÕES EIRELI EPP;11035366000112;FINANCEIRO;EM ANDAMENTO
29/07/2020;FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA.;13347016000117;SERVIÇOS;EM ANDAMENTO
29/07/2020;NEXTEL TELECOMUNICAÇÕES LTDA;66970229000167;SERVIÇOS;EM ANDAMENTO
29/07/2020;IBICRED FINANCEIRA;-;FINANCEIRO;EM ANDAMENTO
29/07/2020;GUILHERME HENRIQUE DE SOUA FERREIRA ME;36715031000176;COMÉRCIO;EM ANDAMENTO
30/07/2020;CASA DE CARNES NOVA QUALYBEEF - EIRELI EPP;30744273000101;COMÉRCIO;EM ANDAMENTO
30/07/2020;UAU! MOTOPEÇAS EIRELI EPP;09479370000128;COMÉRCIO;EM ANDAMENTO
30/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
30/07/2020;PASCHOALOTTO SERVIÇOS FINANCEIROS S/A;05500934000106;FINANCEIRO;EM ANDAMENTO
30/07/2020;REDE EDUCACIONAL DESCISÃO S.A.;26258611000128;EDUCAÇÃO;EM ANDAMENTO
30/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
30/07/2020;GISANDRO ALVES DE SOUZA ME;11612367000182;FINANCEIRO;EM ANDAMENTO
30/07/2020;ANDRE BRASIL DE MORAIS ME;14009045000131;COMÉRCIO;EM ANDAMENTO
30/07/2020;MICHAEL SILVA RIBEIRO ME;35466392000163;COMÉRCIO;EM ANDAMENTO
30/07/2020;PORTOSEG S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;04862600000110;FINANCEIRO;EM ANDAMENTO
30/07/2020;INSTITUTO PRESBITERIANO MACKENZIE;60967551000150;EDUCAÇÃO;EM ANDAMENTO
31/07/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
31/07/2020;ANGELICA THAIS ALVES SILVA CRUZ ME;36812830000160;FINANCEIRO;EM ANDAMENTO
31/07/2020;VILLY CRIAÇÃO;71437593410;SERVIÇOS;EM ANDAMENTO
31/07/2020;BRUNO RAFAEL ALVES DE PAIVA ME;26264597000175;SERVIÇOS;EM ANDAMENTO
02/08/2020;INGENICO DO BRASIL LTDA.;03616814000305;COMÉRCIO;EM ANDAMENTO
03/08/2020;MAGAZINE LUIZA S/A;47960950000121;COMÉRCIO;EM ANDAMENTO
03/08/2020;VITORIA TALITA MOURA DE ALMEIDA;46753121870;COMÉRCIO;EM ANDAMENTO
03/08/2020;CALÇADOS CASA EURICO LTDA.;61368163000116;COMÉRCIO;EM ANDAMENTO
03/08/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310392000731;EDUCAÇÃO;EM ANDAMENTO
03/08/2020;CARSYSTEM;-;COMÉRCIO;EM ANDAMENTO
03/08/2020;AUTOPEL AUTOMAÇÃO COMERCIAL E INFORMÁTICA LTDA.;06698091000590;SERVIÇOS;EM ANDAMENTO
03/08/2020;MEGA CELL IPHONES E XIOMI;-;SERVIÇOS;EM ANDAMENTO
03/08/2020;CIA BRASILEIRA DE DISTRIBUIÇÃO;47508411034212;COMÉRCIO;EM ANDAMENTO
03/08/2020;ARALTON LIMA CONSULTORES E ADVOGADOS ASSOCIADOS ME;86843711000143;FINANCEIRO;EM ANDAMENTO
04/08/2020;ARALTON LIMA CONSULTORES E ADVOGADOS ASSOCIADOS ME;86843711000143;FINANCEIRO;EM ANDAMENTO
04/08/2020;SERRALHERIA STYLO FORTE;-;SERVIÇOS;EM ANDAMENTO
04/08/2020;LOJAS RENNER S.A.;92754738000162;COMÉRCIO;EM ANDAMENTO
04/08/2020;JULIANA MOREIRA CONSIGLIO CONSULTÓRIO ODONTOLÓGICO;29952910000156;SAÚDE;EM ANDAMENTO
05/08/2020;RV MULTICARTEIRAS;-;SERVIÇOS;EM ANDAMENTO
05/08/2020;MAX MILHAS MM TURISMO E VIAGENS S.A.;-;SERVIÇOS;EM ANDAMENTO
05/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
05/08/2020;INTERNET GROUP DO BRASIL LTDA.;03368522000139;SERVIÇOS;EM ANDAMENTO
06/08/2020;TELEMAR NORTE LESTE S/A;33000118000179;SERVIÇOS;EM ANDAMENTO
06/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
06/08/2020;NET SERVIÇOS DE COMUNICAÇÃO S/A;00108786000165;SERVIÇOS;EM ANDAMENTO
06/08/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
06/08/2020;FELIPE PINTO MARIANO CELULARES ME;10263172000101;COMÉRCIO;EM ANDAMENTO
06/08/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
06/08/2020;CIDADE MARAVILHOSA INDÚSTRIA E COMÉRCIO DE ROUPAS LTDA.;09611669001328;COMÉRCIO;EM ANDAMENTO
07/08/2020;FORTE MULTIMARCAS COMÉRCIO DE VEÍCULOS LTDA. ME;00149874000105;COMÉRCIO;EM ANDAMENTO
07/08/2020;FORTE MULTIMARCAS COMÉRCIO DE VEÍCULOS LTDA. ME;00149874000105;COMÉRCIO;EM ANDAMENTO
07/08/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
07/08/2020;RAPPI BRASIL INTERMEDIACAO DE NEGOCIOS LTDA;26900161000125;SERVIÇOS;EM ANDAMENTO
07/08/2020;BEL MICRO COMPUTADORES LTDA.;71052559000537;COMÉRCIO;EM ANDAMENTO
07/08/2020;CESAR MORENO PISNI ME;29001947000107;FINANCEIRO;EM ANDAMENTO
07/08/2020;VIAÇÃO ATIBABIA SÃO PAULO LTDA.;44508430000194;SERVIÇOS;EM ANDAMENTO
07/08/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
07/08/2020;S/A O ESTADO DE SÃO PAULO;61533949000141;SERVIÇOS;EM ANDAMENTO
08/08/2020;E-FOCO COMERCIAL EIRELI ME;31445352000184;COMÉRCIO;EM ANDAMENTO
08/08/2020;CARLA RIBEIRO FERRAZ;38629254807;COMÉRCIO;EM ANDAMENTO
08/08/2020;H.P. AUTO CENTER LTDA. ME;31832225000138;COMÉRCIO;EM ANDAMENTO
09/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
10/08/2020;SAL E PIMENTA;-;COMÉRCIO;EM ANDAMENTO
10/08/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
10/08/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000804;EDUCAÇÃO;EM ANDAMENTO
10/08/2020;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA. EPP;28904092000153;FINANCEIRO;EM ANDAMENTO
10/08/2020;BONECAS REBORN;-;COMÉRCIO;EM ANDAMENTO
10/08/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310039000146;EDUCAÇÃO;EM ANDAMENTO
10/08/2020;LILIANE SILVA DE MELO ME;29882141000167;COMÉRCIO;EM ANDAMENTO
